co
""
23.0000071208
16.0922125557
10.6181574048
7.6643258247
3.4128889141
2.432254413
2.0020940214
1.4591904949
1.0379434515
105.3379731041
270.9667476469
461.7279258815
186.7886815555
157.6744310233
184.5166506744
95.4474378647
152.255531944
92.9728867879
40.8455084925
66.1007874548
98.7486279661
63.324724656
134.2070529468
414.4785351454
66.6762243872
70.0723775005
56.334089874
86.0521703084
26.6073837241
18.8504524058
18.1137249381
19.4354451275
23.8125798868
11.0344783645
7.8933257471
19.4615737132
16.438087929
27.2355168173
21.7292603463
28.035423378
15.6411805074
22.8903436949
710.2733897331
209.6707919415
167.4920361714
158.6280978079
128.0455647814
129.5879943954
207.6761378594
424.5561757809
379.5795968411
351.750853182
219.0215203511
243.067879146
251.5113621602
144.6190580441
176.6765924101
230.0458265982
5.3617520905
7.877006965
34.3375174615
40.9490663879
49.7852836245
45.5948611135
34.3261286573
28.2464945731
22.0623801488
19.4771825443
19.2269066623
116.6996659281
159.3212901877
54.9554095896
42.3875795994
61.069779026
74.2832473035
82.2226968123
88.5267574782
96.960853063
89.0997183704
67.1353646454
39.6580607232
24.5168522852
38.9873095248
79.8295781636
79.0710449026
149.6166837347
1728.0319715809
220.4404118673
62.820354461
194.1466427802
129.76575508
""
22.6229036271
15.8283805362
10.451047298
7.7569998149
3.4374135835
2.4046090415
1.9986594394
1.4964687697
1.0398522001
105.4099577423
267.3273929067
465.3153634889
188.2258696607
154.2134713912
186.372969328
97.1267205954
147.7023840297
92.4102546392
40.2196324295
65.5196014144
99.6663999697
62.7092594357
133.1831387689
416.4850106142
65.7824671541
68.7876575506
57.8001755985
85.3787251004
26.2915684591
18.9686674797
18.0301877856
19.1985578843
24.50994833
11.1267493362
7.9090456815
20.0369301415
16.3360556086
27.0989606597
21.8251532312
28.9338778416
15.7653645356
22.8837145422
694.4250149841
213.6846804289
170.8732716485
157.2110479377
127.7770659844
126.2816708548
209.360688707
429.5861778017
379.295931987
348.9177923256
223.5721732137
244.4056328027
247.8823481066
146.7940503607
174.7833772015
234.5694910944
5.4505438111
7.9487541454
35.0852374339
41.6963237781
48.8753485732
45.0754201321
35.139646227
28.7175052572
21.6392088163
19.6834424619
19.4840616255
116.8190182809
157.4163414596
54.8004699791
41.8103195042
61.5418444636
74.3378218639
83.5048341151
88.245528433
95.559896451
91.2715814089
65.1371580761
40.2457707596
24.8919756723
40.1288905027
80.574115861
80.9286419705
150.7118300234
1731.3443414587
224.5459260469
62.3332232309
198.7782236491
125.6489632761
""
22.9090927295
15.681901767
10.5190163924
7.8944232758
3.3445798315
2.4423327138
1.9711664603
1.4894069928
1.0415581276
106.0478561371
266.2014258982
480.347096974
188.2989615021
154.9558945088
185.2585676896
94.569897787
147.090643197
92.4958844203
40.4406714146
65.5446074759
97.6286269702
62.5176176115
135.2598166085
425.1674102182
67.1467431298
70.5270725775
56.0508436727
85.84300336
25.8170023991
19.0863571931
18.4877053457
19.4135811848
24.0130242175
11.0022433423
8.1444279274
19.4442053474
16.4781000007
26.8394206569
22.2341584299
28.3214283545
16.1729592239
23.2440034939
692.1834025786
212.8246694804
168.5932701478
156.9902649021
129.6392430291
128.0361911548
211.0269830993
424.8570800189
392.9620821754
353.8253881323
222.6097876234
244.1653780789
243.5744073539
146.877368263
178.8388368837
233.0439259819
5.3672146981
7.8739983234
35.0580169925
41.388030411
50.2221994635
45.4451108067
34.4654136415
28.2201755368
21.7703718604
19.9578031706
19.6585600677
114.9758747284
155.5070909262
54.7632436194
42.668867564
60.8054940333
73.9260979543
82.0409763193
86.8600569462
94.5794849842
90.6141315573
66.3579295254
39.8464302037
24.6903655711
40.4291060546
80.2061135118
80.3970574839
149.616684986
1731.8873301251
224.247765477
63.513734158
198.7878787258
126.699291348
""
22.4200076637
16.1402049757
10.417724519
7.7173511383
3.3542060597
2.435412702
1.9939645607
1.4904522442
1.029386454
105.9160402463
270.7572211519
470.7029092058
186.4199146319
155.8890001007
182.5858179028
96.4206576023
151.7584553542
92.9155952052
40.9894074025
64.5148635095
97.5217404241
61.9060025261
133.1366081953
427.639071794
66.6957464484
69.5597584219
57.1829044961
85.9282965684
26.51051669
18.6678324564
18.2104401779
19.6461054381
24.5697686604
10.7709077077
8.0482396301
19.4356900125
16.453566536
26.8085646561
21.606043258
28.589798539
15.9641299613
22.8942790383
705.1850920743
212.5437320209
168.866050516
156.2387800234
128.9744457099
130.8638665848
212.7724624496
426.1447124439
380.9608398916
356.5859209227
218.0740759877
244.6981515346
246.5047233875
143.8744948783
177.9542810247
233.332294341
5.432756741
7.7763486955
34.1341379378
41.2521408394
50.6451590361
45.0666185787
34.6142218958
28.1858441298
21.9985364422
19.9856936149
19.3117245723
116.3722133641
156.9266563878
53.9950295144
42.5578405957
61.1482091471
75.9400605125
83.3569636287
88.6425402961
94.4855848066
89.2555769724
66.8775530558
40.7841818953
24.5721202458
39.0372276784
80.3594046201
78.4863619302
151.0305497609
1704.966107506
218.1902370907
62.4699871418
192.8727442836
128.4274713344
""
22.5770177971
15.6254000209
10.4153014614
7.6749675075
3.3914124984
2.3895530302
1.9839176706
1.4841630773
1.0436692563
105.2675139507
269.9237108184
462.9562132534
188.4692691566
153.5355504478
185.0234272185
97.3159946849
151.061383647
92.0039200207
40.2763178911
66.5901171426
97.9144854971
63.0900874993
135.2970843468
421.6981967531
67.3035488515
69.9717901297
56.3782318776
85.7669974117
25.708956254
18.7813134641
18.5744631957
18.9341589148
24.0933459363
10.763184521
8.0657071797
19.2963234206
16.52475545
27.2212110024
22.0292582456
28.8492622532
15.7341864938
22.810087733
703.4422087058
210.9563247234
167.1881797725
161.8579889621
129.8998985832
126.2492680377
215.0946350453
435.4393179671
383.4987270578
356.7230648427
221.6016629238
244.5106148659
245.1437685033
147.4328712703
173.858032642
234.8309867781
5.2695280247
7.9491515425
35.1507870583
42.2064634692
50.3393467451
44.3165837465
34.5881142833
27.8056942538
21.3364293628
19.752907896
19.3559036989
118.182950596
157.3405214451
54.5598661741
41.4477279408
60.7022805607
76.0440780568
83.4225623972
88.619630679
94.77213108
90.2605249613
66.2744934412
40.5861903724
24.8636854933
39.2637655408
78.6489073127
79.8194099373
149.9653961254
1701.2938781856
223.5472094942
62.9007377999
195.0270885767
130.1855148877
""
22.4907593
15.6920150112
10.6511548843
7.8980384677
3.3939514995
2.3935541653
2.0398745997
1.4536152567
1.0580858512
104.6136826419
264.9790386898
469.0387044854
185.567136438
157.7846834906
181.5427646397
97.6549861479
152.2991831122
95.1411081941
39.8097571371
66.8944291714
99.2647887979
63.0248349266
132.0364813316
430.5856501291
66.1614959083
69.4333587276
57.9217252496
88.3224517471
26.5012471574
19.3078782307
18.3374232753
19.6406037108
23.9364640305
11.0093855081
8.1079641823
19.7503511698
16.0634007996
26.9396597487
22.3343087107
28.8992897583
15.6013871434
23.5660884125
714.9832995173
213.4120513111
165.046380058
158.0122115583
129.7857970172
129.3756106983
206.894970131
424.4698647164
387.3484725033
358.6016519946
218.8473409532
250.9762436257
246.2083369175
146.92005412
172.7765913419
231.9707164385
5.2555387046
7.9626033256
34.4266256744
41.6823830212
50.0583878375
43.99887422
34.6798044842
28.2602383564
21.9932533514
20.0546157061
19.500433065
117.7752615961
157.7812359736
54.8700708255
41.5666007007
61.2286163872
75.9794584261
82.8804109231
87.120134814
97.0306172085
89.0878061141
64.5368482899
40.1746653163
24.6648886449
40.1717932622
79.7342930123
80.314017771
151.1231716334
1705.4294308122
222.9767336643
63.7718288538
195.65911733
129.0336546423
""
22.8208273627
15.7679663064
10.2962093004
7.6854981685
3.3259541129
2.4159023599
1.9702103803
1.4595906884
1.05778798
103.2617579526
267.7179308614
479.9861796984
184.2103446522
158.2650458872
182.4689378608
95.0692474505
147.1044919558
93.3131189503
40.0096712583
66.1871294351
100.1781427685
63.4334085012
134.1975195225
419.8211484968
65.6524613781
70.8190167089
57.6379131111
88.4775716521
26.3607888756
18.9714390486
18.2591707211
19.124254815
23.8393127394
10.7870436157
8.1611777257
19.4246512827
16.5619777037
27.0671312971
21.6283037514
28.3984695645
15.7535902654
22.7993523083
694.4152575989
216.8060557158
166.4790468131
158.8037820527
130.4521809968
129.4282775169
210.9250221493
435.5649494685
385.9449518046
351.7182143859
226.1152327226
244.4437397077
243.8431204018
145.6135335991
175.7810972806
235.2984322053
5.3810308782
7.8454721507
35.3892450002
41.1837777626
49.3058068379
45.0850034308
34.9351797763
28.6607724256
22.0949788839
19.5322030748
19.3742311813
116.3667050903
159.1206462391
55.8125765619
42.4585371294
62.8014274663
76.4352225127
83.3533722772
88.0744241572
97.8319319923
89.4197087902
65.8732706116
40.2038152387
24.9098384466
39.8330310466
80.7186799861
78.9273619524
153.2003001585
1739.094592253
219.1225800802
63.8974901051
196.3850525355
128.6635143303
""
22.5692104912
16.1487832691
10.4787183736
7.865736603
3.4410599298
2.3781175957
2.0280306744
1.5012809928
1.0317085331
103.9492697057
262.8170543998
478.8635053718
185.1887531214
157.8108101982
182.8710080653
95.9681550443
151.4357078161
94.5736328314
40.9929085089
65.2562153563
100.1924471716
63.9226914051
133.2366074644
424.5700975052
67.1832809984
69.6543895786
57.8575465489
87.6628439481
26.2852899492
19.1955716787
18.0171292397
19.4102892336
24.2932310913
10.754242389
7.99787172
19.4279742135
16.4349125507
26.5210688924
21.6773711728
28.5590872079
16.0412589082
22.8531931138
700.9235839384
211.7205045306
165.0642712887
157.3514609071
130.4470104157
128.0630775107
211.8534963898
421.7198013289
380.1095191401
350.8961039732
221.6297838806
248.3553573375
250.015471117
143.0586716989
174.5483287717
233.0947916273
5.4446575512
7.9118984854
34.8922274847
42.341507608
50.3208886833
44.0237417397
35.5840113285
28.3169449051
21.7333817892
19.7694793211
19.6732820488
116.4892635206
155.5081829882
54.9339886616
41.4913192508
60.8523701292
76.0043495765
83.144898006
86.5531041454
97.1867946903
90.2039305841
65.5309412872
39.8301356045
24.0675896948
39.3949583931
80.4825443611
80.7117528493
148.2055152176
1698.4718023309
224.067198485
62.2214007225
193.3600853709
126.9285252182
""
23.0077363796
15.9899949253
10.4114210577
7.6148901543
3.3413968928
2.4017468523
2.0454384171
1.4540101127
1.0456184541
106.266087806
262.2375052095
475.475177527
186.9149557088
154.2528316012
183.8988706499
94.5847937667
148.3905352464
95.2441938446
40.4783718097
65.1376233259
99.4860207606
61.5823956072
133.6783688377
416.6041075464
66.402051321
70.9616991025
55.8740272803
87.122814598
26.2211168094
19.1502814219
18.5385120639
19.0763720702
23.9334146753
11.0880863738
7.8558895659
19.5108424851
16.3954604114
26.5627537439
21.5717439416
28.7327224507
15.7237183703
23.4385019357
709.7322083884
213.6147959632
165.6954725303
158.2591300002
127.2334915187
126.7787977201
207.7836208501
423.6008440961
392.297828423
356.0776721394
226.3399136313
250.5873290763
244.9317780586
145.1840402908
177.4960828985
234.372700663
5.4202125313
7.93635655
34.1019601293
41.3424143944
48.8064244362
44.6393574377
34.3464702134
28.2970721157
21.923688144
19.6097752097
19.7977408199
118.5779334817
157.854174452
55.4955703368
41.2888683749
61.0735458986
75.0795717678
81.132510444
88.6342826378
94.3414692098
91.0041770823
65.4981005923
39.5711083413
24.9018288877
39.1683849096
79.6315132698
80.9788390094
153.0370662475
1743.6780493107
216.2101269446
62.9500473216
193.8311478947
129.1953440272
""
22.7775604159
15.983213788
10.6612561461
7.7169564696
3.3526093541
2.3858015545
2.0041727091
1.4559041948
1.0471517491
106.5403293464
265.3821437447
465.007899119
183.328379799
153.4212818388
180.6515537783
96.9320105918
151.9706928659
93.7984558409
40.174911127
66.627487037
97.9534957737
63.3914218646
131.969462864
430.2241447395
67.158960328
69.4987703632
57.4526422851
87.0975372164
26.0157580397
18.6294331792
18.6338832898
19.6942338703
24.3934794268
11.1692348698
7.9752414802
19.6418448207
16.2646597313
26.4690549662
21.6009262095
27.9614225143
15.5892059058
22.8361013161
710.5923856522
213.5238993905
169.29114541
159.3835900866
127.0750184055
131.0001400706
211.7054307223
429.1577912284
386.7077613705
349.974485028
226.3241320453
247.3754757979
243.8707937649
147.443646277
173.6154502548
228.9615778373
5.3019393285
7.989934406
34.5114582417
42.3455154986
50.1881941801
44.0979817552
35.1255203877
28.7256078526
21.8186904731
19.7938208507
19.5241958402
116.303532946
155.2684786774
53.8785126325
41.8928200056
62.1459902219
73.6743949491
83.9740160744
87.3724448827
96.550969765
91.552341671
66.0247664887
40.6406328573
24.7122944791
39.526062237
79.236965096
79.8698750337
153.3285775242
1742.615631221
221.4598711252
64.0386601471
193.6292663807
128.483548282
""
22.7562408015
15.7712669516
10.3731337221
7.894148007
3.345839959
2.3764257215
2.0312852953
1.4694756529
1.0377115133
103.042918431
267.1003652322
473.0092873439
189.2552287208
157.074810514
184.7341811305
94.1801823233
147.7114469485
94.5996886343
41.0837557781
64.5426558573
97.8785150618
62.6911584261
132.311908013
428.3737283804
66.5374400913
69.4608184089
56.475219408
86.9504159163
25.7905722934
18.9222550242
18.5665853888
19.2374736405
24.0335267727
10.85335099
7.8936388596
19.4679546668
16.34461872
26.6100203687
22.0059379768
28.6790641372
16.1468604503
23.4446046549
709.5687078864
216.1640865978
167.0102687651
158.09919495
127.7933975637
128.8928821665
208.5033416987
433.89258725
378.3550265011
346.2531483669
220.430208538
250.6402108834
244.1733407275
147.3197315085
179.0299346318
233.5557888813
5.3923021555
7.7719438965
34.8622291061
42.1641738827
50.3077815211
44.2087631726
34.27213509
28.009782762
21.4763005576
19.8874477659
19.5781830597
118.3359359898
158.3929843117
54.835285133
42.8103657081
61.7669493456
74.8359133046
83.2914162616
87.3560469306
95.9386796856
91.1642394455
65.7591096127
40.2646914897
24.4312041643
39.266414177
79.9050537793
79.8696974895
148.7316187039
1749.1865676577
217.1387017189
62.5346322149
196.6558526313
129.5729793999
""
22.5702210305
16.0827616364
10.4697148293
7.6895321599
3.329560347
2.4426600676
1.976763751
1.4510292556
1.0207101706
105.2832274225
266.018979053
464.8046518356
186.3800386935
155.8589118354
186.3728137623
96.9026163536
152.0665964283
92.5748922055
40.4040994113
65.6837311376
98.2359427429
63.573575353
136.224036774
421.209146917
65.9373799393
70.6374410921
56.8910726046
88.099063313
26.2878645985
19.2796800459
18.3233681506
19.3609800229
24.0927448957
10.8361801627
7.8754223863
19.6663266711
16.0348989417
26.5270373269
21.9919289272
28.9225079639
15.9998978551
23.4501521728
704.2435375593
213.6296377477
170.7157862782
156.2226877488
126.998771196
126.7848237039
210.669135014
420.9716286266
382.4009077942
348.3014852455
222.5454713842
248.2854618662
245.5877743412
147.2612033973
174.5957356146
228.8491681481
5.3774404996
7.9121094597
35.0440783425
40.9383260753
49.8610855526
45.3667564494
34.3157841229
28.358429607
22.1415224513
19.4502699839
19.4945640991
116.4025865308
159.1133493993
55.8437757973
41.4379713158
62.9471668823
75.043496769
83.3837331805
85.8533966594
96.5482410467
90.7903423083
66.2786548502
39.7458087183
24.5093940693
39.7156509419
79.7013245848
78.9730933318
148.5661479711
1694.8820981635
217.0594486573
64.2204823369
192.7951449627
125.9659409841
""
22.4125821284
15.9880761691
10.4330652607
7.8895899753
3.4082078588
2.3895482003
2.0307690793
1.480496779
1.0295391258
103.4505616515
261.3478012547
467.5953010701
185.5255910244
158.7565730005
185.1345249758
97.0877946521
150.8189104088
95.125109685
40.2177855333
65.7416758402
97.6290196296
64.0713236994
131.3604831407
425.6298143801
66.7148331675
71.2124299319
56.5063164625
86.9885072872
26.5323837176
19.1260143187
18.1510784621
19.5276773937
23.9189877157
11.0197960725
7.9302209504
19.3421566128
16.303748465
26.5759072286
22.1326729211
28.9057878955
15.6379123785
23.0456859737
693.1895037414
211.355754951
170.5035570574
155.7183309592
128.9583231242
128.6827195805
211.1847647371
431.7766087275
389.0174666484
350.5792026862
224.1219860357
250.6041572808
252.8578373192
146.6117041968
178.3412895355
233.2597841446
5.407620911
7.7283931704
35.1250172794
42.006585614
50.7220042816
44.8923220759
34.4913716273
28.4103158915
22.1513536758
19.7418944633
19.5366982955
118.3922731417
155.6173745036
55.1899900936
41.4473244758
61.9012358337
74.8317502039
81.0808426993
89.1051688926
96.2379197703
91.7129356598
65.2152916192
40.6573179051
24.424254784
40.0669695982
79.384049033
80.6590264924
149.1531514777
1690.3095408529
216.9223914723
62.9932689323
198.4180921799
128.8969332158
""
22.343931076
15.9908380765
10.3379998362
7.7111026529
3.3538668668
2.4417033297
1.9780224744
1.4912146058
1.0496618405
104.9236354639
261.5648128373
468.8619431342
189.3523179968
156.4043025731
183.2877208324
94.3298027223
150.7899641971
93.6159226326
40.9512705131
64.6670521899
98.7880388025
63.9848877211
133.1897735136
415.3581077813
66.3606004027
71.2054899773
56.4990587533
87.2578582648
25.7810583745
18.7064708052
18.2512355185
19.6113779523
24.0043588258
10.759808411
7.9677390534
19.7636413025
16.2156510658
26.486415156
21.5075760309
28.2249271419
15.8151085124
23.2727081142
715.2731017947
215.079107072
169.0403387474
158.6849141663
131.1200253846
126.3004516733
211.2138152155
432.6189793835
387.6639289958
345.7011842927
220.7654512471
250.7885882301
247.3618068487
144.7235906543
178.8464006213
227.8041730205
5.4665117567
7.7203249784
34.7728329232
41.2518443467
49.2268528535
44.8208943352
34.7195454745
27.7389296839
21.7579836356
19.5313595334
19.594854859
116.0370875967
155.8990650243
53.9094015425
42.7017442876
61.6571891275
76.2568949253
83.3847474498
86.3737466606
96.9127980077
88.9926000591
64.8070385198
40.5296288116
24.2257764292
40.4737949232
81.50093323
77.9618228014
152.2323158963
1706.6457388496
219.0735049579
62.5217462882
195.1479977957
127.0700380554
""
22.4565194191
16.1971927363
10.2592678172
7.6966271311
3.3306071757
2.4062082484
1.9988317072
1.5038598086
1.0434462101
105.4082372643
265.1448271356
466.8696366984
182.644517997
156.4574538611
186.0437448384
97.547571699
147.2959216272
93.7742084742
39.8772183874
64.9005270048
99.4589580113
63.7774340386
133.7907430629
416.6777398914
64.7802940797
70.5822053312
57.8782288852
87.5270972507
26.5148669487
19.1308310029
18.331517236
19.5106172151
24.3984363476
11.1417696393
8.1313765824
19.6073071161
16.3334882242
27.1647971059
22.2397176366
28.067172809
16.0441019585
23.5288780969
714.8919338709
211.6217968491
164.7742006403
155.6278884145
126.6737069362
127.3512321555
211.8570586434
431.4406302031
380.6523640724
350.4299809627
220.7378463186
247.3682584608
246.8297003086
146.9921229331
179.2454155098
233.0860593039
5.3481732938
7.8247799604
34.6237838397
42.2149506564
49.2850331551
45.626065851
34.6569765394
28.0958142907
21.6987781734
20.0382214173
19.1133315115
117.9477141608
155.7474876539
54.3974350586
41.5378043354
60.9420485669
75.688017914
84.1874297923
88.8529578427
95.3949430667
89.9043529551
65.7973199153
40.8775737378
24.4948222063
39.6255258339
80.7015207135
78.842551764
150.1406548303
1701.131239169
219.5779083785
61.8423168117
198.9906223863
125.4991414089
""
22.5562513658
15.8612260834
10.3916111117
7.661557409
3.4547121688
2.3844751036
2.0166988418
1.4572783915
1.0406498137
105.8134010554
263.6271064173
474.4365535089
183.8451785737
158.688862596
186.5959302292
94.8440064595
150.4845210578
92.6219231869
40.6484138318
66.4581345356
101.1103133384
63.4696359459
136.4671643417
428.2516517784
66.5173965479
69.7943871781
56.9289722881
86.2917042828
26.3741534194
19.3385303566
18.015065061
18.9972656553
23.8888095092
10.9736396767
7.8851234658
19.9448122184
16.3508244375
27.2825963468
21.5274610321
28.5513707867
15.5867888014
23.3455131176
699.9586878273
217.1113943657
166.982350991
156.2379994897
126.9032786621
130.7806384894
213.4374618807
434.2386089252
381.6269424009
347.4048496488
226.2805113321
247.6195887121
247.6152210055
146.1922005867
174.9579718842
228.9980991859
5.3808562571
7.9614714355
34.3891528326
42.0495143893
49.7426893462
43.9547969964
34.6881098154
28.678574772
21.6334004085
19.5926367798
19.7261419292
114.1805063559
155.8021671497
54.4065063978
42.23279401
60.813061567
73.704598038
81.0382760596
86.2124382794
94.2522298716
89.3055678826
65.3159072852
39.8405212384
24.7507028685
39.5239066412
79.4319747833
78.9291779926
150.684896982
1741.9982005457
222.101856055
62.8661622667
196.0615365744
128.4061859165
""
22.9972659772
15.6706993058
10.3008802449
7.8504639658
3.3237519516
2.454531577
1.9731873244
1.4603237097
1.0394152198
103.6584386613
269.9088901004
465.5026192045
184.8517716718
153.6640927532
182.3496240533
94.7940610605
149.6925130205
93.8704863106
40.5585620412
66.331034788
97.8877839846
62.0943862906
131.7890974651
417.3854001585
66.6954152155
70.4357558537
56.5893154526
85.8665330114
26.3297790593
19.3169437199
18.0028311163
19.66831646
24.2258623238
11.0281179768
7.9729511071
19.3253756282
16.4574379045
26.536336605
21.5900606662
28.2469843045
15.5565780353
23.4281300914
706.3385955417
212.4992885058
165.2936338042
159.291465097
128.0257849155
127.627028316
212.3704902706
434.7421955379
381.6079886465
354.6339401962
219.6664120295
251.5530015536
244.8217108842
144.4042616407
173.8581709012
233.3244812723
5.2689123636
7.9769098328
34.9559784442
41.3084960219
50.2948866696
44.6026129992
34.7883077976
28.3704555404
22.170846788
20.0290713081
19.2778418954
116.474576146
159.2210227776
55.9343334093
42.9585955216
62.3118089978
74.181693863
82.8316084604
88.2255358292
94.5980718625
91.2244696993
65.2137650914
39.5777884869
24.9654107647
39.2859497843
81.0502487843
79.8381426123
151.6630868842
1693.4517205625
221.3373994749
63.4408902191
195.2189287682
125.8698789993
""
23.1027230512
16.0124629692
10.4783525479
7.6980829134
3.4067284688
2.448364716
2.0006320068
1.4792543558
1.0391966325
106.3208238161
270.4180846337
468.3865039169
182.0997389325
153.444471063
184.5574107377
96.770960471
147.656145148
93.3977280899
40.9084980787
65.9137634405
97.4768056327
62.5441077802
131.4424155293
419.6916984952
65.5686489003
69.6050230582
56.8930885842
88.3833863335
26.1751371331
19.1757610665
18.6496028046
19.3473059278
24.4624711263
11.0816097177
8.0790173918
19.521149521
16.6227183619
26.6191833103
22.0038151104
28.3515961442
15.8953125525
23.3718285039
691.2578301548
211.5722806414
168.0052376535
159.9644152058
126.8995242424
129.612446271
209.3587600621
433.1608090307
391.4573332224
347.4594844213
218.3977539694
252.4391440003
248.2106331679
144.9935101033
178.8113226165
228.0562566464
5.3151723396
7.8174989487
34.153354779
41.3725066074
49.4433088654
45.5793499131
34.6615779127
27.7407746666
21.5080022679
20.1151714798
19.4096327194
114.955916393
160.1073329319
54.0417932549
41.3973596707
61.4899346749
74.6214476252
83.6286079021
85.8810149225
94.5175969089
91.2288300952
65.0909815044
40.2478064883
24.6927005829
40.1497010871
79.7867434252
78.3203877
150.8717498145
1747.7428297459
218.4994142193
63.7212877918
198.7269621676
127.6213604584
""
22.4536196074
15.895801831
10.2990294194
7.7379212658
3.3948043932
2.4021027073
2.0097913983
1.4895611855
1.0273083929
105.4738147888
266.953896346
478.7581162479
187.928335722
155.3505353747
185.6323206466
96.0163571125
147.4555921319
93.8769348208
40.2745205913
65.6816980765
101.0561342357
61.6198305359
